"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count","domain","campaign","link_source"
"137","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-18 17:33:00,"link","http://www.breitbart.com/big-government/2016/01/18/dr-ben-carson-diversity-is-not-a-problem-it-is-a-strength/","138691142964027_582217401944730","Dr. Ben & Candy Carson shared a link.",9188,164,949,"breitbart.com",NA,NA
"138","138691142964027","Dr. Ben & Candy Carson","In 1964, when Dr. Martin Luther King Jr. accepted the Nobel Peace prize, he said, ‘I am mindful that debilitating and grinding poverty afflicts my people and chains them to the lowest rung of the economic ladder.’  After fifty years of liberals making promises and the last seven years of false hope from President Obama, not much has changed.  African Americans are still fighting for space on the bottom rung of the economic ladder.
 
The high poverty rate in the black community continues because the very tools that should be used to promote economic opportunity instead keep low income and minority communities in chains. 
 
We have a school reform movement that continues to penalize low income and minority students by keeping them trapped in failing schools rather than giving them the choice to attend schools that best suit their academic needs.  We have a school reform movement that rewards national teacher’s unions at the expense of what is best for our students.
 
My education plan, provides school choice to families, empowers local communities, encourages the innovative spirit of educators, rewards good teachers and creates a streamlined student loan process.  Politicians have not had the resolve to make these essential changes, but I am not a politician. 

We are kidding ourselves if we believe that an education system that takes power away from parents and gives it to bureaucrats in Washington will improve lives and bridge the education gap.  It will not.  I am proof positive of what happens when parents have the power to make the right decisions for their children.  Through God’s grace and my mother’s wisdom, my brother and I were able to escape poverty.
 
I know that education is the great liberator.  And if we do not make significant changes to our education system, in the years ahead when we celebrate Dr. King’s legacy, minority communities will still lag behind.",2016-01-18 18:44:00,"status",NA,"138691142964027_582217635278040",NA,18844,618,4572,NA,NA,NA
"139","138691142964027","Dr. Ben & Candy Carson","Thank you to everyone who came to the Martin Luther King Jr. Parade earlier today in Myrtle Beach. I remember watching Dr. King as a child and witnessing the personal sacrifices he made. It is our responsibility to make sure his dream of opportunity and success for all people continues to be available for generations to come.",2016-01-18 20:39:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/582267295273074/?type=3","138691142964027_582267295273074",NA,32966,459,2072,"facebook.com",NA,NA
"140","138691142964027","Dr. Ben & Candy Carson","We need to stop being afraid of who we are and our identity. America is a nation founded on Judaeo-Christian values and liberals progressives do not get to dictate what kind of a nation we are. I am proud to have been born in this country and feel as though I have won the lottery every day.",2016-01-18 22:15:00,"video","https://www.facebook.com/realbencarson/videos/582297721936698/","138691142964027_582297721936698",NA,30505,597,6081,"facebook.com",NA,NA
"141","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-19 13:15:01,"link","http://www.breitbart.com/big-government/2016/01/18/ben-carson-on-powerball-jackpot-i-already-won-the-lottery-i-was-born-in-america-know-the-lord/","138691142964027_582299931936477","Dr. Ben & Candy Carson shared a link.",101091,2270,10676,"breitbart.com",NA,NA
"142","138691142964027","Dr. Ben & Candy Carson","Liberal progressives in Ohio have filed a lawsuit attempting to remove ""In God We Trust"" from our nation's currency. I hope that you will stand with me in ensuring that trusting in God remains a core principle of our nation. You can read more about this story here: crsn.co/1ZHZFTO",2016-01-19 00:45:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/582318365267967/?type=3","138691142964027_582318365267967",NA,184272,4049,21401,"facebook.com",NA,NA
"143","138691142964027","Dr. Ben & Candy Carson","I was honored to speak at Conservative Leadership Project Presidential Forum today in Columbia, South Carolina. Thanks to everyone was in attendance! #CLP16",2016-01-18 23:55:00,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/582320005267803/?type=3","138691142964027_582320005267803",NA,6298,98,307,"facebook.com",NA,NA
"144","138691142964027","Dr. Ben & Candy Carson","Hello everyone, I hope everyone had a great day celebrating the life of Rev. Dr. Martin Luther King, Jr. today. I had a great time answering your questions during the live town hall on Facebook. Keep sending me your questions by texting them to the number 275-236 (ASKBEN).

First, Sarah asks “what is your strategy to bring unity to such a frustrated and anger driven society?” She mentions how there are those, specifically in elected office, who are very divisive, looking to only drive wedges between us rather than talking about what makes us whole.

Sarah, thank you for bringing this up, it is a discussion that politicians give ‘tip toe’ answers to – luckily, I am not a politician.

I don’t know about you, but I am tired of hearing what is wrong with “this group” or “that group”, and what we are ‘against’ – I would rather talk about what we are for! Differences make us unique, individually gifted with certain skills and abilities that make one link a strong chain – what is not unique, however, is the history of societies and cultures that use their differences against themselves, their own people. All great nations have been brought down from within through political rhetoric, creating enmity and alienation among the people – when we allow ourselves to look at each other as enemies, the real culprit stands behind the curtain pulling our strings with a smile. I’m focused on unifying principles and common ideals – even if we disagree, it’s always important to have an open and honest dialogue, not a shouting match trying to pervert reality. 

A war on women, a war on poverty, race wars, class wars…enough with these fictitious wars.

My strategy is listening to We the People instead of I the Politician – we have a vested interest in each other because we aren’t looking to say what is politically correct. It’s time to get back to common sense solutions that empower individuals to explore their potential, we’ve all had enough of elected officials pitting us against each other, only to find we are in a worse condition than before. Enough kicking the can down the road, only to find We the People at the end, trying to pick up the pieces of a broken and divided land. I am ready to build the bridges we need – together, we will engage those averse to ending the status quo. It starts with compassionate discourse, correcting the misinformation that has been propagated for decades, tearing down the walls of ingrained perceptions – it all begins with one conversation at a time. I am confident We the People are getting ready for the best to come in our nation’s history – I am proud to be part of this movement to reunite our great nation.

Next, Laura asked last night how do I feel about protecting Israel? This is an issue I am very passionate about not just because I have visited the country a number of times, but mainly due to the fact that President Obama has not had their interests as a sovereign nation in mind. The perfect example of this is the Nuclear Agreement with Iran, whose leadership is boldly outspoken about destroying both the United States and Israel.

Last March, Prime Minister Netanyahu came to the United States to implore the President and Congress to not approve this deal. He warned that such an agreement would do nothing to block Iran’s mission to create nuclear weapons and would be a direct threat to the Jewish state. Instead of listening to our close ally, President Obama decided to move forward with an agreement. Furthermore, the Obama administration has used information -- gathered and obtained by spying on Israel -- to counter their opposition to the U.S. nuclear arms agreement with Iran. This to me is despicable. 

Under a Carson administration, I would make it very clear that Israel and the United States have a long, historied relationship, and I don't think we should ever leave the Israelis in a position of wondering whether we support them. When I am president, I will stand firmly with Israel, and one of my first acts in office will be to revoke Obama’s nuclear agreement with Iran.

Finally, Ben asks “what did you do to celebrate Dr. King on MLK day?” Thank you for the question Ben, great first name! :) 

I had the opportunity to meet so many great people at the Carolina African American Heritage Foundation today – it was truly representative of Dr. King’s message, unity personified, a people embodying the true spirit of promise and prosperity.

Today is a day to celebrate common purpose and the transformative ability of We the People – this nation was founded on the strength of our diversity, a gathering of individuals bound by unity. We are a country of legacy and determination, explorers with the distinctive ‘can-do’ attitude – it is our responsibility to carry the standard forward, lending our individual talents to better society as a whole; when we lift others up, we are all made stronger by each person’s ability to contribute their unique God-given purpose. 

It is a calling that we all must answer during this time of divisive rhetoric – we will be remembered for what we do, not what we talked about doing.

As always, thank you for allowing me into your homes and workplaces for our nightly chats. I look forward to tomorrow night!

Goodnight,
Ben",2016-01-19 02:23:15,"status",NA,"138691142964027_582407608592376",NA,8210,268,1279,NA,NA,NA
"145","138691142964027","Dr. Ben & Candy Carson","Change your profile picture to you holding a ""In God We Trust"" sign if you believe God should remain a core principle of our nation.",2016-01-19 13:52:23,"photo","https://www.facebook.com/realbencarson/photos/a.138691289630679.30304.138691142964027/582659495233854/?type=3","138691142964027_582659495233854","Dr. Ben & Candy Carson updated their profile picture.",119254,2032,8171,"facebook.com",NA,NA
"146","138691142964027","Dr. Ben & Candy Carson","Liberal progressives in Ohio recently have filed a lawsuit attempting to remove ""In God We Trust"" from our nation's currency. This group of atheists is so offended by God that they cannot identify Him by name in the lawsuit.

I hope that you will stand with me in ensuring that trusting in God remains a core principle of our nation. Let's urge President Obama and the Justice Department to defend our nation's motto and affirm our Judeo-Christian values.

To sign my petition click here: crsn.co/InGodWeTrustPetition",2016-01-19 15:55:01,"link","https://www.bencarson.com/landing/trust/page-fbad?sc=fbfeedtrust","138691142964027_582682325231571",NA,27948,794,2531,"bencarson.com",NA,NA
"147","138691142964027","Dr. Ben & Candy Carson","Change your profile picture today! #InGodWeTrust",2016-01-19 17:15:00,"link","http://www.ijreview.com/2016/01/517964-ben-carson-in-god-we-trust-facebook/","138691142964027_582705261895944",NA,7490,258,563,"ijreview.com",NA,"Independent Journal Review (IJR)"
"148","138691142964027","Dr. Ben & Candy Carson","My approach as President will be to listen to We the People instead of listening to Politicians and special interest groups -- we have a vested interest in each other because we are not looking to say what is politically correct. It's time to get back to common sense solutions that empower individuals to explore their full potential.",2016-01-19 18:41:00,"status",NA,"138691142964027_582759641890506",NA,8811,237,1757,NA,NA,NA
"149","138691142964027","Dr. Ben & Candy Carson","Earlier today in Iowa, a van transporting three campaign volunteers and one of our campaign employees hit a patch of ice and flipped on its side where it was struck by another vehicle. Three of the passengers, including the campaign staffer driving, are currently being checked out in Atlantic, Iowa. One volunteer is being transported to Omaha, Nebraska to receive additional treatment. 

I have spoken with the family of the volunteer being transported to Omaha, as well as the attending physician. I have also cancelled all remaining campaign events today and will be traveling to Omaha this afternoon to be with the family during this difficult time.  

I am asking for you to join me in prayer for all the individuals and families involved.",2016-01-19 19:21:48,"status",NA,"138691142964027_582792961887174",NA,52731,9531,6363,NA,NA,NA
"150","138691142964027","Dr. Ben & Candy Carson","Rest In Peace Braden Joplin. Our thoughts and prayers are with his family.",2016-01-20 01:06:59,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/582922978540839/?type=3","138691142964027_582922978540839",NA,33220,6253,5272,"facebook.com",NA,NA
"151","138691142964027","Dr. Ben & Candy Carson","One of the precious few joys of campaigning is the privilege of meeting bright young men and women who are so enthusiastic about their country that they will freely give of their time and energy to work on its behalf. America lost one of those bright young men today. I had the privilege of knowing Braden Joplin personally, and am filled with a deep and profound sadness at his passing. While we mourn this profound loss, I am thankful that our other campaign colleagues, Drew McCall, Aaron Ohnemus and Ryan Patrick Shellooe, have all been treated and released from the hospital. 

A presidential candidate asks a lot of his or her volunteers, working long hours in the cold, under-appreciated. They are the unsung heroes of the political process. The outpouring of support for Braden and his family from fellow candidates, as well as their staffs and volunteers, demonstrates that life will always transcend politics, and I thank them for their kind words. Please continue to keep Braden’s family and friends in your prayers as they struggle through this difficult time.

Even after more than 30 years experience counseling parents and family members in the most difficult of times, it never gets easier. But I find solace in the knowledge of God’s redeeming grace, and I pray that Braden's family finds comfort in the mercy of the Lord. Across America today, I ask everyone to take a moment to reflect on the preciousness of life and remember and honor the memory of Braden Joplin.",2016-01-20 02:25:31,"status",NA,"138691142964027_582966441869826",NA,67203,3874,7264,NA,NA,NA
"152","138691142964027","Dr. Ben & Candy Carson","Thank you to Texas Tech for flying their flag at half-mast in honor of Red Raider and volunteer extraordinaire Braden Joplin.",2016-01-20 19:18:37,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/583246505175153/?type=3","138691142964027_583246505175153",NA,51032,524,4146,"facebook.com",NA,NA
"153","138691142964027","Dr. Ben & Candy Carson","Our mission going forward is to honor Braden as he embodied the spirit we carry forward, restoring the transformative power of We the People, unifying our nation with the inspirational vision of those who passionately love our country. 
 
With a heavy heart, I will resume my campaign tomorrow. I do so filled with the inspiration of Braden's life story. He poured his heart into this campaign knowing this election is about something bigger than ourselves – it's about returning this country back into the hands of We the People and He who guides our path. 
 
We are made stronger when we remember who we are fighting for – for all that have walked before us, their presence still shines, lighting the way forward as we strive to accomplish our mission.",2016-01-20 20:55:01,"status",NA,"138691142964027_583268748506262",NA,35343,1085,3103,NA,NA,NA
"154","138691142964027","Dr. Ben & Candy Carson","Hello everyone, I want to keep in touch with you because connection is so important, and the time we spend with each other on here at night is special. Please remember to keep sending me your thoughts and questions to the number 275-236 (ASKBEN).

I have spent the past days reflecting on what makes the people we call neighbors and friends so special: it is the outpouring of love that will conquer any divide, an American spirit that ceases to waver, a resolve that no man can break.

We are on a path that He is walking before us, guiding our thoughts and steps – encouraging us to walk on the water with our eyes fixed upon Him. Forward.

With that, I would like to continue our conversations, knowing that we still have so many efforts to achieve, destinations we have set out towards on this journey together. Our goal of restoring this land back to We the People is being realized on a daily basis, one person, one dialogue at a time, unifying our great nation under common purpose using common sense.

It is a testament to our movement, this bond that only strengthens each and every day as We the People continually grow – from New Hampshire and Maryland to Texas and beyond, our team is reaching new pinnacles and people, our sights are set and we are more ready than ever to keep serving the best interests of this country.

That is what this is all about: serving others so that they are lifted higher. We rise together. 

We are a nation in great need of servant leaders, occupied with offering of themselves rather than serving self interests. Our elected officials should remember that they serve at the behest of others – no servant is greater than his master, nor is a messenger greater than the one who sent him.

Being a good leader is about having the will to work under those you serve. You cannot lift others by standing over them.

I am ready to serve with you, side by side, inspiring the next generation of American explorers and innovators. We the People are resolute in restoring our great nation, leading by example in service to this country.

Again, thank you for spending tonight with me as we walk this path together.

Goodnight,
Ben",2016-01-21 03:08:02,"status",NA,"138691142964027_583375215162282",NA,20652,942,2608,NA,NA,NA
"155","138691142964027","Dr. Ben & Candy Carson","We will be live streaming two Trust In God Town Halls today through Facebook, one at 4PM (EST) and another at 8PM (EST). Please check out our event page for more information on how you can see Dr. Carson.",2016-01-21 14:10:22,"link","https://www.bencarson.com/events","138691142964027_583529205146883",NA,2840,121,493,"bencarson.com",NA,NA
"156","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-21 15:30:01,"link","http://www.christianpost.com/news/ben-carson-in-god-we-trust-social-media-155452/","138691142964027_583542188478918","Dr. Ben & Candy Carson shared a link.",22087,246,1353,"christianpost.com",NA,NA
"157","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-23 14:25:00,"link","http://dailycaller.com/2016/01/20/steve-forbes-says-ben-carsons-tax-plan-is-strongest-of-the-bunch/","138691142964027_583548295144974","Dr. Ben & Candy Carson shared a link.",56712,627,10987,"dailycaller.com",NA,NA
"158","138691142964027","Dr. Ben & Candy Carson","Read my plan for how the United States can once again #LeadFromTheFront and promote peace and prosperity around the world through the power of We the People.",2016-01-23 16:29:00,"link","https://slate.adobe.com/cp/a3EhY/","138691142964027_583554721810998",NA,6823,140,1101,"slate.adobe.com",NA,NA
"159","138691142964027","Dr. Ben & Candy Carson","So we fix our eyes not on what is seen, but on what is unseen, since what is seen is temporary, but what is unseen is eternal. - 2 Corinthians 4:18",2016-01-24 14:29:00,"status",NA,"138691142964027_583574758475661",NA,63481,827,5156,NA,NA,NA
"160","138691142964027","Dr. Ben & Candy Carson","Join my faith based coalition by clicking here: bencarson.com/faith",2016-01-24 16:59:49,"link","https://www.bencarson.com/faith","138691142964027_583577651808705",NA,3580,64,326,"bencarson.com",NA,NA
"161","138691142964027","Dr. Ben & Candy Carson","America is the land of opportunity, for all. That is what makes me so proud to walk with you all, ready and resolute to lead with all of you – We the People will restore America by working together to Heal, Inspire and Revive our great nation.",2016-01-21 18:00:00,"status",NA,"138691142964027_583588421807628",NA,11488,182,875,NA,NA,NA
"162","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-21 19:00:00,"link","https://www.bencarson.com/landing/prayerbreakfast?src=twtfeed","138691142964027_583620805137723","Dr. Ben & Candy Carson shared a link.",5524,145,1067,"bencarson.com",NA,NA
"163","138691142964027","Dr. Ben & Candy Carson","The single, most important task of the U.S. government is to keep Americans safe. Yet in the face of grave national security threats, President Obama has been ineffective and hapless.",2016-01-24 00:33:01,"status",NA,"138691142964027_583620875137716",NA,16706,373,1316,NA,NA,NA
"164","138691142964027","Dr. Ben & Candy Carson","I am pleased to share the latest addition to our Pinterest page, with a focus on the sanctity of human life: crsn.co/PinterestProLife",2016-01-24 19:00:00,"link","http://crsn.co/PinterestProLife","138691142964027_583625465137257",NA,21926,206,2218,"crsn.co",NA,NA
"165","138691142964027","Dr. Ben & Candy Carson","Looking forward to a great day in Iowa! We have townhalls today in Clarinda, Mt. Ayr, Creston, and Des Moines. Click here for more information about today's stops: bencarson.com/events I hope to see you there! #BC2DC16 #CarsonLive",2016-01-22 13:12:01,"status",NA,"138691142964027_583630151803455",NA,1562,103,126,NA,NA,NA
"166","138691142964027","Dr. Ben & Candy Carson","Thank you to the thousands of people braving the weather in Washington D.C. for the March for Life.",2016-01-22 16:58:03,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/583631008470036/?type=3","138691142964027_583631008470036",NA,21826,303,2019,"facebook.com",NA,NA
"167","138691142964027","Dr. Ben & Candy Carson",NA,2016-01-21 20:47:00,"video","https://www.facebook.com/realbencarson/videos/583641258469011/","138691142964027_583641258469011",NA,1819,68,130,"facebook.com",NA,NA
"168","138691142964027","Dr. Ben & Candy Carson","Millions of people stand with us against the liberal progressives who want to take ""In God We Trust"" off of our nation’s currency. More people need to join this cause. To learn more about how we can ensure that trusting in God remains a core principle of our nation, click here: crsn.co/1Ktn5QP",2016-01-22 22:30:00,"link","https://www.bencarson.com/landing/in-god-we-trust","138691142964027_583651818467955",NA,14207,358,2525,"bencarson.com",NA,NA
"169","138691142964027","Dr. Ben & Candy Carson","Team Carson standing strong in Iowa! #BC2DC16",2016-01-21 22:02:31,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/583693311797139/?type=3","138691142964027_583693311797139",NA,14422,328,385,"facebook.com",NA,NA
"170","138691142964027","Dr. Ben & Candy Carson","Due to technical difficulty caused by current weather conditions we are unable to live stream our town hall in Iowa tonight. Make sure to check out the little known story about the morning of my 2013 National Prayer Breakfast speech here: crsn.co/CarsonPrayerBreakfast.",2016-01-22 01:29:26,"status",NA,"138691142964027_583755445124259",NA,3256,102,123,NA,NA,NA
"171","138691142964027","Dr. Ben & Candy Carson","#TBT to my 2013 National Prayer Breakfast speech. Watch the rest of the story that you haven't heard about that morning. Click here and share with your friends: crsn.co/CarsonPrayerBreakfast",2016-01-22 02:07:00,"video","https://www.facebook.com/realbencarson/videos/583757505124053/","138691142964027_583757505124053",NA,3943,97,425,"facebook.com",NA,NA
"172","138691142964027","Dr. Ben & Candy Carson","Hello everyone, I wanted to make sure we had some time again for our nightly chat. I’ve been reading so many of your thoughts, prayers and questions – please keep sending them to me by texting the number 275-236 (ASKBEN). Being on the road, traveling from city to city, town hall to home, it makes the road a great place to keep connected with you by reading your texts. So, here we go…

The first question tonight comes from Ann, she asks “what values do you think our next President should emphasize to the country?”

Great question, Ann. Values are important, not just because you hear everyone talk about how important they are, but they are the underpinnings of a moral society. Integrity, courage, humility, compassion, commitment and being inspirational are the foundation of this country, and We the People must be encouraged to place values over volume – life is a precious thing to waste on misplaced priorities. 

What we place on pedestals is what we allow to govern our lives – I place Him, who is righteous and sovereign, on that place of authority.

You can’t touch ‘values’, but you can surely be touched by those who value you, enriching those around them with every word spoken in love and encouragement for life, healed by the hands of one who seeks to lift you up rather than put you down. Instead of looking to promote divisiveness, that only seeks to steal and destroy, our focus should be reviving relationships, not rhetoric. 

Up next is Emily, who asks “what role does ‘faith’ play in your life?”

Simply put, Emily: vitally first. An even more important question though, is “what is my role in faith?”. Without first understanding “who I am in Him”, I wouldn’t be able to live my faith according to His will and purpose in my life. Aligning myself in the Lord allows me to walk in step with Him – I would surely falter and veer if not for His guidance. Discernment is only possible when we hear His voice, and that takes time to develop, which means a lot of walking and talking.

It is easy to get wrapped up in the world, it will dominate you if you do not act upon the dominion given to you – the challenges we face on a daily basis are tempered only by the acknowledgement of the role we play in relation to our fellow man and God. It really comes down to the greatest role of all: a servant leader. 

When we serve others, we lead each other to mutual prosperity, growth and learning – it is ultimately to honor the value and dignity God has innately given to each individual. That is why we must place life at such a paramount – not for the sake of ourselves – but for the plan and purpose He has placed in each and every person created in His image. We are intended to be a mirror of Him, a reflection of His love and patience, speaking life into one another as He spoke life into us.

Yes, Emily, faith plays a vital role in my life and that of my family – it is just as important that I understand my role in God according to the example He has given.

Finally tonight, Adam had a comment about the video I posted on Facebook tonight, where I reminisced about the speech I gave at the 2013 National Prayer Breakfast. I’m sure you all remember that one; even though it was my second time speaking at the Prayer Breakfast – Reverend Billy Graham notably spoke at this event twice as well – this always seems to be a popular topic of discussion. Adam noted that ever since he watched that video, many years ago on YouTube, he wanted me to run for President. 

Adam, as you watched in the video from today, I didn’t fully realize the impact it would have until I started hearing from so many just like you. And, thank you for the kind words in your message – I too want to secure a brighter future for our next generation by being courageous, despite being told to “be quiet”.

But, we cannot be silent any longer – I am inspired by the boldness I see in We the People every day I meet with you. Whether it’s on the road, at a town hall or even here on Facebook when I read your comments – I am so proud to walk this road with you, to fight this good fight. We will be victorious – not because of our own wants and desires, but for our children. They deserve better from us and it is our responsibility to provide the opportunity for them to prosper.

After reading so many of your messages, I was reminded of my granddaughter Tesora, who some of you might have seen at one of our town halls. She is the reason I am running for President. Candy and I could not look into her eyes, holding the future in our very arms, and wonder about the day that might come when she asked us “why?” The time is now for us to hold ourselves accountable not only to each other, but to our precious little ones. I am ready to lead the way with you, restoring our great nation to its preeminence, the land of opportunity that America is distinctively known for.

As always, thank you for spending your evening with me and I look forward to tomorrow night. Hopefully you stay warm as I hear there is a big storm coming. Stay safe.

Goodnight,
Ben",2016-01-22 03:55:14,"status",NA,"138691142964027_583794121787058",NA,5421,356,1063,NA,NA,NA
"173","138691142964027","Dr. Ben & Candy Carson","Secretary of State John Kerry said last night that some of money the United States has paid Iran will go to terrorists groups. He even went further saying that there was nothing the U.S. could do to prevent it. Mr. Kerry, the way to prevent terrorists groups from getting funded by the United States is not striking deals with rogue States like Iran.",2016-01-22 20:20:26,"link","http://www.cnn.com/2016/01/21/politics/john-kerry-money-iran-sanctions-terrorism/","138691142964027_584086038424533",NA,30736,3310,9783,"cnn.com",NA,NA
"174","138691142964027","Dr. Ben & Candy Carson","Join me tomorrow for a day of revival, worship, and prayer for a nation that is so desperately in need of God's guidance. Get your free tickets here: www.revive714.com",2016-01-22 21:55:51,"link","http://www.revive714.com/","138691142964027_584124461754024",NA,2946,132,513,"revive714.com",NA,NA
"175","138691142964027","Dr. Ben & Candy Carson","Hello everyone, it’s another night to spend together during our nightly chat. Remember to keep texting your questions and thoughts to the number 275-236 (ASKBEN). 

The first question tonight is from Matt who asks about my “perspective on the March for Life” event today.

Matt, I can tell you that I am 100% Pro Life. Period. There is nothing more valuable than our precious little ones and it is our responsibility to protect them. If is not only a personal matter of my faith – it goes beyond that. 

We can see the ramifications of a society that does not value life, little by little, people are no longer viewed as the potential for greatness our country so desperately needs. Terms like “viable” start remove the personal aspect and inherent dignity every person deserves.

I find it interesting that most who are proponents of “pro choice” negate the choice of the unborn – lucky for them, they were given the ability to “choose” for another, unable to speak from the womb. But, a picture is worth a thousand words and all it takes is one look at an ultrasound and you know what you see is a life.

Also, how will we ever have a future when we are negating the future leaders and innovators of this world to ever be born? It doesn’t make any sense to me.

The next question comes from Mary. She wants to know how the town halls are going in Iowa. She had the opportunity to watch our recent live streams on Facebook and wants to know if there will be more.

Yes, Mary, there will be more. I view this as a great opportunity to connect with even more people on a daily basis. Just like these nightly chats we have here, I think it always best to ‘remove the curtain’ and let you keep in touch with me in a genuine way – up close and personal, transparent and honest.

The town halls are going well – my team has told me there have been tens of thousands of questions and comments. I’m still working on reading them. :)  What I’ve consistently found – whether it is your comments you send by text or the thoughts you share with me in person – is that you are tired of being told one thing and see another being done, mostly behind closed doors. There is no accountability anymore and it seems like we try the same thing over and over again, thinking “this will be the time they keep their promise”, only to be let down once again.

The answer: stop placing our hopes and dreams in the palms of flawed human beings – rather, let Him guide our hopes and place our Trust In God. That is the answer. Politicians will most certainly say whatever they feel is expedient, serving their own interests, not that of We the People. As I’ve said many times before, luckily, I’m not a politician and I will never be. I look to be of service to others, not having others serve me. The status quo is on notice and you are making them listen.

Lastly, Brian asks “did you get to build any snowmen today?” Apparently Brian heard there was a lot of snow from the blizzard we just had.

Unfortunately, Brian, I didn’t get to build any snowmen, but I will be sure to look out for some pictures! Maybe I will see if someone from the team can grab a picture for you. :)

I hope everyone stayed safe today during the snowfall and I’m so appreciative to my team throughout the country that are still working hard to reach you – knocking on doors, putting up yard signs and traveling across the country to make this movement what it is today. The important Iowa caucus is only days away and it will be the first of many times we really need you to carry the progress that you and I have built up to this point to the next level – it starts in Iowa and every little bit you do makes the biggest of differences. Ready and resolute I stand with you as we make our voices heard!

Again, thank you for allowing me into your homes, I can’t wait for what tomorrow holds.

Goodnight,
Ben",2016-01-23 03:15:32,"status",NA,"138691142964027_584204835079320",NA,9002,390,1126,NA,NA,NA
"176","138691142964027","Dr. Ben & Candy Carson","I was honored to speak at Revive 714 earlier today. Thanks to everyone who was in attendance!",2016-01-23 23:46:39,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/584573865042417/?type=3","138691142964027_584573865042417",NA,8682,194,333,"facebook.com",NA,NA
"177","138691142964027","Dr. Ben & Candy Carson","It's been great to meet so many wonderful people across the state of Iowa. This little guy came to show his support at Revive 714 last night. One of the main reasons that I am running for President is because I want to ensure a better future for the next generation.",2016-01-24 21:29:38,"photo","https://www.facebook.com/realbencarson/photos/a.143829065783568.1073741825.138691142964027/584959148337222/?type=3","138691142964027_584959148337222",NA,24173,307,1358,"facebook.com",NA,NA
"178","138691142964027","Dr. Ben & Candy Carson","An absolute pleasure speaking with Kirk Cameron this weekend at Revive 714.",2016-01-25 13:30:00,"video","https://www.facebook.com/realbencarson/videos/584960348337102/","138691142964027_584960348337102",NA,18729,408,3597,"facebook.com",NA,NA
"179","138691142964027","Dr. Ben & Candy Carson","Join me on January 26th in Des Moines, Iowa for a night focused on God and what He can do for our nation. Click the link to get your free tickets today: bencarson.com/events/revive",2016-01-25 01:24:50,"link","https://www.bencarson.com/events/revive","138691142964027_585042428328894",NA,1937,74,310,"bencarson.com",NA,NA
"180","138691142964027","Dr. Ben & Candy Carson","Hello everyone, I wanted to make sure I had a little bit of time with you tonight. It’s been a busy day, as most of you have seen on Facebook with our town halls and live streaming the Revive 714 event. It’s been a great reading your comments and thoughts from the road – keep them coming by texting to the number 275-236 (ASKBEN).

I’ve been reminded of the servant leadership role throughout the many stops in Iowa – whether it is a mother and father with their children, an off-duty police officer or military member to teachers and nurses. We are all working together, in our own special way, to inspire others, lift each other up during a time when division seems more prevalent.

You are making the difference. I can see it – it is tangible and can be felt. The young child that is given the encouragement and empowerment they yearn for in the classroom. You are doing that. The lives you save, whether in the operating room or on the streets you keep safe. You are securing life. The hands you join hand-in-hand as you pray for our precious little ones without a voice. You are being the voice for the voiceless. You are about our Father’s work and I am honored to lead with you.

If only our elected officials viewed these as victories rather than pitting us against each other for political gain. What a misnomer…political gain. What is “gained” by dividing people, promoting victimization and strife. I don’t know about you, but I am tired of being told “be quiet” or “that’s just how things work in politics”. Enough is enough and We the People will not take it any longer! Iowa is days away and the movement will not be stopped. I’m ready to return this country back into the hands it rightly belongs to, I am resolute in our promise to restore our great nation.

As always, thank you for letting me into your homes with your family.

Goodnight,
Ben",2016-01-25 01:49:57,"status",NA,"138691142964027_585047528328384",NA,13343,596,1590,NA,NA,NA
"181","138691142964027","Dr. Ben & Candy Carson","There is no challenge too great when We the People set our minds to a solution. We must turn our attention to securing America's cyber leadership for generations to come.

Read my plan here: crsn.co/CarsonCyberSecurity",2016-01-25 16:52:37,"link","http://crsn.co/CarsonCyberSecurity","138691142964027_585319508301186",NA,4640,94,541,"crsn.co",NA,NA
"182","138691142964027","Dr. Ben & Candy Carson","The National Cyber Security Administration (NCSA) will not be a new federal bureaucracy. On the contrary, it will be a consolidation and unification of the countless and often redundant programs, initiatives and offices which operate disjointedly throughout the
government.",2016-01-25 18:45:02,"link","http://thehill.com/policy/cybersecurity/266905-carson-proposes-cyber-agency-to-win-cyberspace-race","138691142964027_585350998298037",NA,8055,206,831,"thehill.com",NA,NA
